house_id,title,district,layout,area,floor,direction,deal_price,deal_unit_price,deal_date
441037071a0fa56a,永乐东区 3室1厅 73.77平米,石景山,3室1厅,73.77㎡,共18层,东,334万,,2025-11-16
441037071a0fa56a,永乐东区 2室1厅 54.59平米,石景山,2室1厅,54.59㎡,共6层,东,168万,,2025-11-14
441037071a0fa56a,永乐东区 2室1厅 63.9平米,石景山,2室1厅,63.9㎡,共18层,东,226万,,2025-11-09
441037071a0fa56a,永乐东区 2室1厅 54.31平米,石景山,2室1厅,54.31㎡,共6层,东,163万,,2025-11-02
9645d0ce7f1475f9,中海长安雅苑 2室1厅 74.85平米,石景山,2室1厅,74.85㎡,共20层,南,291万,,2025-11-16
9645d0ce7f1475f9,中海长安雅苑 2室1厅 78.74平米,石景山,2室1厅,78.74㎡,共20层,南北,390万,,2025-10-25
9645d0ce7f1475f9,中海长安雅苑 2室1厅 78.44平米,石景山,2室1厅,78.44㎡,共12层,南,384万,,2024-10-26
9645d0ce7f1475f9,中海长安雅苑 2室1厅 71.12平米,石景山,2室1厅,71.12㎡,共22层,南,324万,,2024-10-25
9645d0ce7f1475f9,中海长安雅苑 2室1厅 78.74平米,石景山,2室1厅,78.74㎡,共18层,南,384万,,2024-10-17
2222b30550c334ca,地铁古城家园 2室1厅 88.29平米,石景山,2室1厅,88.29㎡,共25层,南,247万,,2025-11-16
2222b30550c334ca,地铁古城家园 3室1厅 103.4平米,石景山,3室1厅,103.4㎡,共24层,西南,339万,,2024-09-22
2222b30550c334ca,地铁古城家园 2室1厅 79.78平米,石景山,2室1厅,79.78㎡,共24层,东南,284万,,2024-08-15
2222b30550c334ca,地铁古城家园 3室2厅 111.74平米,石景山,3室2厅,111.74㎡,共24层,东,360万,,2024-07-23
2222b30550c334ca,地铁古城家园 2室1厅 90.59平米,石景山,2室1厅,90.59㎡,共25层,西南,309万,,2024-07-23
2222b30550c334ca,地铁古城家园 2室2厅 88.25平米,石景山,2室2厅,88.25㎡,共25层,南,324万,,2024-07-07
2222b30550c334ca,地铁古城家园 1室1厅 62.84平米,石景山,1室1厅,62.84㎡,共25层,南,215万,,2024-06-16
2222b30550c334ca,地铁古城家园 3室2厅 103.38平米,石景山,3室2厅,103.38㎡,共24层,东北,320万,,2024-06-15
2222b30550c334ca,地铁古城家园 1室1厅 62.84平米,石景山,1室1厅,62.84㎡,共25层,南,220万,,2024-05-08
2222b30550c334ca,地铁古城家园 2室1厅 85.18平米,石景山,2室1厅,85.18㎡,共24层,西南,349万,,2023-12-16
2222b30550c334ca,地铁古城家园 3室1厅 104平米,石景山,3室1厅,104㎡,共24层,西北,409万,,2023-12-11
2222b30550c334ca,地铁古城家园 2室1厅 86.75平米,石景山,2室1厅,86.75㎡,共25层,西南,369万,,2023-10-23
2222b30550c334ca,地铁古城家园 3室2厅 114.93平米,石景山,3室2厅,114.93㎡,共24层,南,444万,,2023-10-22
0cfc37334dcace14,中海金玺公馆 2室1厅 89.5平米,石景山,2室1厅,89.5㎡,共20层,南,448万,,2025-11-16
0cfc37334dcace14,中海金玺公馆 2室1厅 71.85平米,石景山,2室1厅,71.85㎡,共20层,南,369万,,2024-08-28
0cfc37334dcace14,中海金玺公馆 4室2厅 134.14平米,石景山,4室2厅,134.14㎡,共20层,南,790万,,2024-07-16
0cfc37334dcace14,中海金玺公馆 2室1厅 79.05平米,石景山,2室1厅,79.05㎡,共20层,南,424万,,2024-06-23
0cfc37334dcace14,中海金玺公馆 2室1厅 87.18平米,石景山,2室1厅,87.18㎡,共20层,南,625万,,2024-01-13
0cfc37334dcace14,中海金玺公馆 2室1厅 71.85平米,石景山,2室1厅,71.85㎡,共20层,南,454万,,2023-11-18
0cfc37334dcace14,中海金玺公馆 2室1厅 71.85平米,石景山,2室1厅,71.85㎡,共20层,南,435万,,2023-10-19
b79c8f54886f242e,古城北路 2室1厅 50.42平米,石景山,2室1厅,50.42㎡,共5层,北,146万,,2025-11-16
b79c8f54886f242e,古城北路 2室1厅 51.1平米,石景山,2室1厅,51.1㎡,共6层,北,129万,,2025-11-12
b79c8f54886f242e,古城北路 2室1厅 52.44平米,石景山,2室1厅,52.44㎡,共6层,北,116万,,2025-11-09
b79c8f54886f242e,古城北路 2室1厅 94.66平米,石景山,2室1厅,94.66㎡,共6层,北,244万,,2025-10-19
b79c8f54886f242e,古城北路 3室1厅 51.86平米,石景山,3室1厅,51.86㎡,共6层,北,135万,,2024-09-07
b79c8f54886f242e,古城北路 46.84平米,石景山,,46.84㎡,共6层,北,150万,,2024-09-05
b79c8f54886f242e,古城北路 3室1厅 68.55平米,石景山,3室1厅,68.55㎡,共5层,北,210万,,2024-07-28
b79c8f54886f242e,古城北路 3室1厅 74.1平米,石景山,3室1厅,74.1㎡,共5层,北,224万,,2024-06-17
b79c8f54886f242e,古城北路 2室1厅 59.09平米,石景山,2室1厅,59.09㎡,共6层,北,225万,,2024-06-16
b79c8f54886f242e,古城北路 1室1厅 42.5平米,石景山,1室1厅,42.5㎡,共6层,北,125万,,2024-05-24
b79c8f54886f242e,古城北路 2室1厅 55.16平米,石景山,2室1厅,55.16㎡,共6层,北,195万,,2024-05-05
b79c8f54886f242e,古城北路 1室1厅 42.5平米,石景山,1室1厅,42.5㎡,共6层,北,145万,,2024-04-30
b79c8f54886f242e,古城北路 1室1厅 42.5平米,石景山,1室1厅,42.5㎡,共6层,北,119万,,2024-04-29
b79c8f54886f242e,古城北路 3室1厅 58.61平米,石景山,3室1厅,58.61㎡,共6层,北,200万,,2024-04-06
8ff1f0ed366ba196,世纪佳苑 3室1厅 89.82平米,石景山,3室1厅,89.82㎡,共18层,南北,326万,,2025-11-16
8ff1f0ed366ba196,世纪佳苑 2室1厅 89.8平米,石景山,2室1厅,89.8㎡,共18层,东西,325万,,2025-11-16
8ff1f0ed366ba196,世纪佳苑 2室1厅 79.51平米,石景山,2室1厅,79.51㎡,共21层,南,294万,,2024-07-29
8ff1f0ed366ba196,世纪佳苑 2室2厅 90.91平米,石景山,2室2厅,90.91㎡,共18层,西南,350万,,2024-07-07
8ff1f0ed366ba196,世纪佳苑 1室1厅 56.64平米,石景山,1室1厅,56.64㎡,共18层,南,214万,,2024-06-20
8ff1f0ed366ba196,世纪佳苑 1室1厅 56.45平米,石景山,1室1厅,56.45㎡,共18层,南,209万,,2024-05-12
8ff1f0ed366ba196,世纪佳苑 1室1厅 56.45平米,石景山,1室1厅,56.45㎡,共18层,南,189万,,2024-03-11
f5ec8c2ea084a479,南宫嘉园 1室1厅 61.08平米,石景山,1室1厅,61.08㎡,共11层,南,123万,,2025-11-16
f5ec8c2ea084a479,南宫嘉园 1室1厅 45.12平米,石景山,1室1厅,45.12㎡,共11层,南,104万,,2024-10-19
f5ec8c2ea084a479,南宫嘉园 1室1厅 43.82平米,石景山,1室1厅,43.82㎡,共11层,南,125万,,2024-08-29
f5ec8c2ea084a479,南宫嘉园 1室1厅 60.09平米,石景山,1室1厅,60.09㎡,共11层,南,150万,,2024-08-28
f5ec8c2ea084a479,南宫嘉园 1室1厅 54.74平米,石景山,1室1厅,54.74㎡,共11层,南,145万,,2024-08-27
f5ec8c2ea084a479,南宫嘉园 2室1厅 54.71平米,石景山,2室1厅,54.71㎡,共11层,南,159万,,2024-05-10
f5ec8c2ea084a479,南宫嘉园 1室1厅 59.47平米,石景山,1室1厅,59.47㎡,共11层,南,175万,,2024-05-10
f5ec8c2ea084a479,南宫嘉园 1室1厅 55.12平米,石景山,1室1厅,55.12㎡,共11层,南,149万,,2024-04-11
f5ec8c2ea084a479,南宫嘉园 2室1厅 56.96平米,石景山,2室1厅,56.96㎡,共11层,南,179万,,2024-03-31
45fb61a5e833533b,世纪佳苑 3室1厅 89.82平米,石景山,3室1厅,89.82㎡,共18层,南北,326万,,2025-11-16
45fb61a5e833533b,世纪佳苑 2室1厅 89.8平米,石景山,2室1厅,89.8㎡,共18层,东西,325万,,2025-11-16
45fb61a5e833533b,世纪佳苑 2室1厅 79.51平米,石景山,2室1厅,79.51㎡,共21层,南,294万,,2024-07-29
45fb61a5e833533b,世纪佳苑 2室2厅 90.91平米,石景山,2室2厅,90.91㎡,共18层,西南,350万,,2024-07-07
45fb61a5e833533b,世纪佳苑 1室1厅 56.64平米,石景山,1室1厅,56.64㎡,共18层,南,214万,,2024-06-20
45fb61a5e833533b,世纪佳苑 1室1厅 56.45平米,石景山,1室1厅,56.45㎡,共18层,南,209万,,2024-05-12
45fb61a5e833533b,世纪佳苑 1室1厅 56.45平米,石景山,1室1厅,56.45㎡,共18层,南,189万,,2024-03-11
1deec10cc56a8f20,槿花苑 1室1厅 43.82平米,石景山,1室1厅,43.82㎡,共28层,南,145万,,2025-11-16
ec2f7e2ea3f23b3a,七星园 2室1厅 81.29平米,石景山,2室1厅,81.29㎡,共6层,东西,2万,,2025-11-23
ec2f7e2ea3f23b3a,七星园 2室1厅 66.07平米,石景山,2室1厅,66.07㎡,共6层,南北,196万,,2025-11-16
ec2f7e2ea3f23b3a,七星园 1室1厅 55.27平米,石景山,1室1厅,55.27㎡,共19层,南,177万,,2025-11-13
ec2f7e2ea3f23b3a,七星园 2室1厅 64.13平米,石景山,2室1厅,64.13㎡,共6层,南北,261万,,2025-11-11
ec2f7e2ea3f23b3a,七星园 2室1厅 74.61平米,石景山,2室1厅,74.61㎡,共6层,东西,259万,,2025-10-26
d9448e33baf75e7a,八角北里 2室1厅 59.72平米,石景山,2室1厅,59.72㎡,共6层,北,180万,,2025-11-15
d9448e33baf75e7a,八角北里 3室1厅 76.81平米,石景山,3室1厅,76.81㎡,共6层,北,290万,,2025-11-01
d9448e33baf75e7a,八角北里 2室1厅 53.63平米,石景山,2室1厅,53.63㎡,共6层,北,213万,,2025-11-01
3639bc58525f6ec1,模式口西里 2室1厅 64.46平米,石景山,2室1厅,64.46㎡,共14层,西,1万,,2025-11-23
3639bc58525f6ec1,模式口西里 2室1厅 63.1平米,石景山,2室1厅,63.1㎡,共6层,西,154万,,2025-11-15
3639bc58525f6ec1,模式口西里 2室1厅 60.3平米,石景山,2室1厅,60.3㎡,共16层,西,154万,,2025-11-08
3639bc58525f6ec1,模式口西里 2室1厅 55.6平米,石景山,2室1厅,55.6㎡,共6层,西,100万,,2025-11-03
3639bc58525f6ec1,模式口西里 2室1厅 63.1平米,石景山,2室1厅,63.1㎡,共6层,西,165万,,2025-10-26
1789efac804e440c,金铸阳光苑 2室1厅 75.59平米,石景山,2室1厅,75.59㎡,共24层,东西,2万,,2025-11-23
1789efac804e440c,金铸阳光苑 1室1厅 60.28平米,石景山,1室1厅,60.28㎡,共21层,南,209万,,2025-11-15
1789efac804e440c,金铸阳光苑 1室1厅 60.89平米,石景山,1室1厅,60.89㎡,共28层,南,204万,,2025-11-10
1789efac804e440c,金铸阳光苑 1室1厅 60.43平米,石景山,1室1厅,60.43㎡,共24层,东,180万,,2025-11-05
1789efac804e440c,金铸阳光苑 1室1厅 61.1平米,石景山,1室1厅,61.1㎡,共21层,南,223万,,2025-10-25
f68d6c6ea5e6e2ff,模式口中里 2室2厅 75.56平米,石景山,2室2厅,75.56㎡,共6层,东,214万,,2024-09-01
f68d6c6ea5e6e2ff,模式口中里 2室1厅 62.58平米,石景山,2室1厅,62.58㎡,共6层,南,225万,,2024-04-29
f68d6c6ea5e6e2ff,模式口中里 2室1厅 62.45平米,石景山,2室1厅,62.45㎡,共6层,南,234万,,2024-04-01
f68d6c6ea5e6e2ff,模式口中里 2室2厅 93.04平米,石景山,2室2厅,93.04㎡,共3层,南,345万,,2024-03-12
f68d6c6ea5e6e2ff,模式口中里 2室1厅 62.58平米,石景山,2室1厅,62.58㎡,共6层,南,225万,,2024-01-20
f68d6c6ea5e6e2ff,模式口中里 2室1厅 62.58平米,石景山,2室1厅,62.58㎡,共6层,南,235万,,2024-01-03
f68d6c6ea5e6e2ff,模式口中里 2室1厅 62.79平米,石景山,2室1厅,62.79㎡,共6层,南,264万,,2023-12-06
f68d6c6ea5e6e2ff,模式口中里 2室1厅 92.28平米,石景山,2室1厅,92.28㎡,共6层,东,305万,,2023-09-28
f68d6c6ea5e6e2ff,模式口中里 2室2厅 96.86平米,石景山,2室2厅,96.86㎡,共3层,南,355万,,2023-09-09
f68d6c6ea5e6e2ff,模式口中里 2室1厅 67.4平米,石景山,2室1厅,67.4㎡,共6层,东,250万,,2023-08-12
f68d6c6ea5e6e2ff,模式口中里 2室1厅 62.58平米,石景山,2室1厅,62.58㎡,共6层,南,270万,,2023-07-30
f68d6c6ea5e6e2ff,模式口中里 3室2厅 70.41平米,石景山,3室2厅,70.41㎡,共6层,东,265万,,2023-06-30
f68d6c6ea5e6e2ff,模式口中里 2室1厅 93.04平米,石景山,2室1厅,93.04㎡,共3层,南,339万,,2023-05-10
f68d6c6ea5e6e2ff,模式口中里 2室1厅 63.87平米,石景山,2室1厅,63.87㎡,共6层,东南,220万,,2023-04-21
f68d6c6ea5e6e2ff,模式口中里 2室2厅 102.08平米,石景山,2室2厅,102.08㎡,共3层,南,394万,,2023-04-09
f68d6c6ea5e6e2ff,模式口中里 2室1厅 96.86平米,石景山,2室1厅,96.86㎡,共3层,南,369万,,2023-03-18
f68d6c6ea5e6e2ff,模式口中里 2室1厅 62.79平米,石景山,2室1厅,62.79㎡,共6层,南,264万,,2023-03-04
f68d6c6ea5e6e2ff,模式口中里 2室1厅 62.45平米,石景山,2室1厅,62.45㎡,共6层,南,280万,,2023-02-10
1fe827b18d101676,金顶街五区 2室1厅 93.22平米,石景山,2室1厅,93.22㎡,共24层,西南,334万,,2025-11-15
1fe827b18d101676,金顶街五区 2室2厅 98.18平米,石景山,2室2厅,98.18㎡,共24层,东北,301万,,2025-11-01
1fe827b18d101676,金顶街五区 2室1厅 95.47平米,石景山,2室1厅,95.47㎡,共24层,东南,429万,,2024-08-04
1fe827b18d101676,金顶街五区 2室1厅 99.76平米,石景山,2室1厅,99.76㎡,共24层,西,374万,,2024-07-28
1fe827b18d101676,金顶街五区 2室2厅 100.51平米,石景山,2室2厅,100.51㎡,共24层,东南,414万,,2024-07-06
1fe827b18d101676,金顶街五区 2室1厅 93.22平米,石景山,2室1厅,93.22㎡,共24层,西南,405万,,2024-06-22
1fe827b18d101676,金顶街五区 2室1厅 99.18平米,石景山,2室1厅,99.18㎡,共24层,西南,405万,,2024-06-18
1fe827b18d101676,金顶街五区 2室1厅 104.05平米,石景山,2室1厅,104.05㎡,共24层,东南,384万,,2024-06-15
1fe827b18d101676,金顶街五区 2室2厅 107.9平米,石景山,2室2厅,107.9㎡,共24层,西南,474万,,2024-03-28
1fe827b18d101676,金顶街五区 2室2厅 96.3平米,石景山,2室2厅,96.3㎡,共24层,南,434万,,2024-03-16
1fe827b18d101676,金顶街五区 2室1厅 83.73平米,石景山,2室1厅,83.73㎡,共24层,西南,380万,,2024-02-05
1fe827b18d101676,金顶街五区 2室1厅 99.18平米,石景山,2室1厅,99.18㎡,共24层,南,410万,,2023-10-06
799abee224dac3dd,高井 2室1厅 58.43平米,石景山,2室1厅,58.43㎡,共6层,南北,115万,,2025-11-15
799abee224dac3dd,高井 2室1厅 58.95平米,石景山,2室1厅,58.95㎡,共6层,南,119万,,2024-08-05
799abee224dac3dd,高井 1室1厅 38.05平米,石景山,1室1厅,38.05㎡,共5层,南,104万,,2024-04-21
799abee224dac3dd,高井 2室1厅 51.44平米,石景山,2室1厅,51.44㎡,共5层,南,134万,,2024-04-21
799abee224dac3dd,高井 2室1厅 57.3平米,石景山,2室1厅,57.3㎡,共6层,南,134万,,2024-04-03
799abee224dac3dd,高井 2室1厅 58.33平米,石景山,2室1厅,58.33㎡,共6层,南,175万,,2024-04-01
799abee224dac3dd,高井 1室1厅 38.05平米,石景山,1室1厅,38.05㎡,共5层,南,109万,,2024-03-12
799abee224dac3dd,高井 2室1厅 58.95平米,石景山,2室1厅,58.95㎡,共6层,南,135万,,2024-03-12
799abee224dac3dd,高井 2室1厅 58.95平米,石景山,2室1厅,58.95㎡,共6层,南,140万,,2024-03-02
799abee224dac3dd,高井 1室1厅 43.31平米,石景山,1室1厅,43.31㎡,共6层,南,115万,,2024-01-28
799abee224dac3dd,高井 2室1厅 55.64平米,石景山,2室1厅,55.64㎡,共6层,南,149万,,2023-12-30
799abee224dac3dd,高井 2室1厅 58.14平米,石景山,2室1厅,58.14㎡,共5层,南,150万,,2023-11-30
799abee224dac3dd,高井 2室1厅 57.3平米,石景山,2室1厅,57.3㎡,共6层,东,215万,,2023-09-25
799abee224dac3dd,高井 2室1厅 55.15平米,石景山,2室1厅,55.15㎡,共6层,北,164万,,2023-09-23
799abee224dac3dd,高井 2室1厅 58.43平米,石景山,2室1厅,58.43㎡,共6层,南,190万,,2023-05-01
f7d1d77458cfe8f5,模式口东里 1室1厅 63.88平米,石景山,1室1厅,63.88㎡,共16层,东,204万,,2024-11-01
f7d1d77458cfe8f5,模式口东里 2室1厅 52.46平米,石景山,2室1厅,52.46㎡,共6层,东,185万,,2024-09-21
f7d1d77458cfe8f5,模式口东里 2室2厅 102.08平米,石景山,2室2厅,102.08㎡,共3层,东,385万,,2024-08-02
f7d1d77458cfe8f5,模式口东里 2室1厅 56.09平米,石景山,2室1厅,56.09㎡,共6层,东,154万,,2024-05-23
f7d1d77458cfe8f5,模式口东里 2室1厅 58.82平米,石景山,2室1厅,58.82㎡,共16层,东,219万,,2024-04-09
f7d1d77458cfe8f5,模式口东里 2室1厅 52.46平米,石景山,2室1厅,52.46㎡,共6层,东,175万,,2024-04-07
f7d1d77458cfe8f5,模式口东里 2室1厅 52.9平米,石景山,2室1厅,52.9㎡,共6层,东,169万,,2024-03-08
3c86bb4aec4a8b04,古城特钢楼 2室1厅 40.59平米,石景山,2室1厅,40.59㎡,共5层,东西,87万,,2025-11-14
3c86bb4aec4a8b04,古城特钢楼 3室1厅 53.93平米,石景山,3室1厅,53.93㎡,共6层,东,150万,,2024-11-06
3c86bb4aec4a8b04,古城特钢楼 2室1厅 48.89平米,石景山,2室1厅,48.89㎡,共5层,南,129万,,2024-10-02
3c86bb4aec4a8b04,古城特钢楼 2室1厅 40.59平米,石景山,2室1厅,40.59㎡,共5层,东,120万,,2024-09-06
3c86bb4aec4a8b04,古城特钢楼 2室1厅 54.97平米,石景山,2室1厅,54.97㎡,共6层,南,220万,,2023-11-25
3c86bb4aec4a8b04,古城特钢楼 2室1厅 40.42平米,石景山,2室1厅,40.42㎡,共5层,东,164万,,2023-09-01
3c86bb4aec4a8b04,古城特钢楼 2室1厅 40.59平米,石景山,2室1厅,40.59㎡,共5层,东,174万,,2023-05-28
3c86bb4aec4a8b04,古城特钢楼 3室1厅 54.97平米,石景山,3室1厅,54.97㎡,共6层,东,204万,,2023-02-19
3c86bb4aec4a8b04,古城特钢楼 2室1厅 40.59平米,石景山,2室1厅,40.59㎡,共5层,东,164万,,2023-02-03
3c86bb4aec4a8b04,古城特钢楼 2室1厅 40.42平米,石景山,2室1厅,40.42㎡,共5层,东,169万,,2023-01-13
f20001b83acb5cf7,老山东里 3室1厅 68.94平米,石景山,3室1厅,68.94㎡,共6层,东,274万,,2025-11-14
f20001b83acb5cf7,老山东里 2室1厅 63.23平米,石景山,2室1厅,63.23㎡,共6层,东,235万,,2024-11-03
61c0a9ca7e347d0e,永乐东区 3室1厅 73.77平米,石景山,3室1厅,73.77㎡,共18层,东,334万,,2025-11-16
61c0a9ca7e347d0e,永乐东区 2室1厅 54.59平米,石景山,2室1厅,54.59㎡,共6层,东,168万,,2025-11-14
61c0a9ca7e347d0e,永乐东区 2室1厅 63.9平米,石景山,2室1厅,63.9㎡,共18层,东,226万,,2025-11-09
61c0a9ca7e347d0e,永乐东区 2室1厅 54.31平米,石景山,2室1厅,54.31㎡,共6层,东,163万,,2025-11-02
fa06a18098f0e8ad,远洋山水 2室2厅 97.9平米,石景山,2室2厅,97.9㎡,共26层,南,536万,,2025-11-13
fa06a18098f0e8ad,远洋山水 2室1厅 72.55平米,石景山,2室1厅,72.55㎡,共26层,东南,355万,,2025-11-01
fa06a18098f0e8ad,远洋山水 2室1厅 97.26平米,石景山,2室1厅,97.26㎡,共18层,南,445万,,2025-10-22
fa06a18098f0e8ad,远洋山水 2室1厅 105.72平米,石景山,2室1厅,105.72㎡,共19层,西北,493万,,2025-10-22
fa06a18098f0e8ad,远洋山水 2室1厅 110.36平米,石景山,2室1厅,110.36㎡,共26层,南北,558万,,2025-10-19
a5ba0823c5c053ca,天翠阳光新城C区 2室1厅 74.33平米,石景山,2室1厅,74.33㎡,共16层,南北,181万,,2025-11-13
a5ba0823c5c053ca,天翠阳光新城A区 1室1厅 55.61平米,石景山,1室1厅,55.61㎡,共16层,南北,110万,,2025-11-13
a5ba0823c5c053ca,天翠阳光新城A区 1室1厅 63.46平米,石景山,1室1厅,63.46㎡,共16层,南,115万,,2025-10-27
6f87dbcfc684753c,七星园 2室1厅 81.29平米,石景山,2室1厅,81.29㎡,共6层,东西,2万,,2025-11-23
6f87dbcfc684753c,七星园 2室1厅 66.07平米,石景山,2室1厅,66.07㎡,共6层,南北,196万,,2025-11-16
6f87dbcfc684753c,七星园 1室1厅 55.27平米,石景山,1室1厅,55.27㎡,共19层,南,177万,,2025-11-13
6f87dbcfc684753c,七星园 2室1厅 64.13平米,石景山,2室1厅,64.13㎡,共6层,南北,261万,,2025-11-11
6f87dbcfc684753c,七星园 2室1厅 74.61平米,石景山,2室1厅,74.61㎡,共6层,东西,259万,,2025-10-26
d2e438d8ce32aaa6,天翠阳光新城C区 2室1厅 74.33平米,石景山,2室1厅,74.33㎡,共16层,南北,181万,,2025-11-13
d2e438d8ce32aaa6,天翠阳光新城A区 1室1厅 55.61平米,石景山,1室1厅,55.61㎡,共16层,南北,110万,,2025-11-13
d2e438d8ce32aaa6,天翠阳光新城A区 1室1厅 63.46平米,石景山,1室1厅,63.46㎡,共16层,南,115万,,2025-10-27
66b08d6fb2db1638,古城北路 2室1厅 50.42平米,石景山,2室1厅,50.42㎡,共5层,北,146万,,2025-11-16
66b08d6fb2db1638,古城北路 2室1厅 51.1平米,石景山,2室1厅,51.1㎡,共6层,北,129万,,2025-11-12
66b08d6fb2db1638,古城北路 2室1厅 52.44平米,石景山,2室1厅,52.44㎡,共6层,北,116万,,2025-11-09
66b08d6fb2db1638,古城北路 2室1厅 94.66平米,石景山,2室1厅,94.66㎡,共6层,北,244万,,2025-10-19
66b08d6fb2db1638,古城北路 3室1厅 51.86平米,石景山,3室1厅,51.86㎡,共6层,北,135万,,2024-09-07
66b08d6fb2db1638,古城北路 46.84平米,石景山,,46.84㎡,共6层,北,150万,,2024-09-05
66b08d6fb2db1638,古城北路 3室1厅 68.55平米,石景山,3室1厅,68.55㎡,共5层,北,210万,,2024-07-28
66b08d6fb2db1638,古城北路 3室1厅 74.1平米,石景山,3室1厅,74.1㎡,共5层,北,224万,,2024-06-17
66b08d6fb2db1638,古城北路 2室1厅 59.09平米,石景山,2室1厅,59.09㎡,共6层,北,225万,,2024-06-16
66b08d6fb2db1638,古城北路 1室1厅 42.5平米,石景山,1室1厅,42.5㎡,共6层,北,125万,,2024-05-24
66b08d6fb2db1638,古城北路 2室1厅 55.16平米,石景山,2室1厅,55.16㎡,共6层,北,195万,,2024-05-05
66b08d6fb2db1638,古城北路 1室1厅 42.5平米,石景山,1室1厅,42.5㎡,共6层,北,145万,,2024-04-30
66b08d6fb2db1638,古城北路 1室1厅 42.5平米,石景山,1室1厅,42.5㎡,共6层,北,119万,,2024-04-29
66b08d6fb2db1638,古城北路 3室1厅 58.61平米,石景山,3室1厅,58.61㎡,共6层,北,200万,,2024-04-06
a99c6612aa610e63,中海天钻 30.44平米,石景山,,30.44㎡,,南,23万,,2025-11-11
a99c6612aa610e63,中海天钻 3室1厅 89.74平米,石景山,3室1厅,89.74㎡,共27层,南北,600万,,2025-11-11
a99c6612aa610e63,中海天钻 4室2厅 166.77平米,石景山,4室2厅,166.77㎡,共25层,南,1234万,,2024-08-08
a99c6612aa610e63,中海天钻 3室2厅 88.27平米,石景山,3室2厅,88.27㎡,共20层,南,685万,,2024-07-19
a99c6612aa610e63,中海天钻 3室2厅 88.27平米,石景山,3室2厅,88.27㎡,共20层,南,664万,,2024-06-17
a99c6612aa610e63,中海天钻 3室2厅 89.84平米,石景山,3室2厅,89.84㎡,共27层,南,669万,,2024-03-23
9f943f069aefbae1,七星园 2室1厅 81.29平米,石景山,2室1厅,81.29㎡,共6层,东西,2万,,2025-11-23
9f943f069aefbae1,七星园 2室1厅 66.07平米,石景山,2室1厅,66.07㎡,共6层,南北,196万,,2025-11-16
9f943f069aefbae1,七星园 1室1厅 55.27平米,石景山,1室1厅,55.27㎡,共19层,南,177万,,2025-11-13
9f943f069aefbae1,七星园 2室1厅 64.13平米,石景山,2室1厅,64.13㎡,共6层,南北,261万,,2025-11-11
9f943f069aefbae1,七星园 2室1厅 74.61平米,石景山,2室1厅,74.61㎡,共6层,东西,259万,,2025-10-26
6e56b1e63d01ebf1,中海天钻 30.44平米,石景山,,30.44㎡,,南,23万,,2025-11-11
6e56b1e63d01ebf1,中海天钻 3室1厅 89.74平米,石景山,3室1厅,89.74㎡,共27层,南北,600万,,2025-11-11
6e56b1e63d01ebf1,中海天钻 4室2厅 166.77平米,石景山,4室2厅,166.77㎡,共25层,南,1234万,,2024-08-08
6e56b1e63d01ebf1,中海天钻 3室2厅 88.27平米,石景山,3室2厅,88.27㎡,共20层,南,685万,,2024-07-19
6e56b1e63d01ebf1,中海天钻 3室2厅 88.27平米,石景山,3室2厅,88.27㎡,共20层,南,664万,,2024-06-17
6e56b1e63d01ebf1,中海天钻 3室2厅 89.84平米,石景山,3室2厅,89.84㎡,共27层,南,669万,,2024-03-23
7b8295a3caa50149,翠谷玉景 2室1厅 88.4平米,石景山,2室1厅,88.4㎡,共6层,南北,436万,,2025-11-10
7b8295a3caa50149,翠谷玉景 4室1厅 147.74平米,石景山,4室1厅,147.74㎡,共6层,南北,540万,,2025-11-08
7b8295a3caa50149,翠谷玉景 49.61平米,石景山,,49.61㎡,共6层,东,164万,,2025-10-29
7b8295a3caa50149,翠谷玉景 3室2厅 137.37平米,石景山,3室2厅,137.37㎡,共6层,南,744万,,2024-08-15
7b8295a3caa50149,翠谷玉景 2室1厅 87.53平米,石景山,2室1厅,87.53㎡,共6层,南,465万,,2024-06-11
7b8295a3caa50149,翠谷玉景 3室1厅 141.82平米,石景山,3室1厅,141.82㎡,共6层,南,605万,,2024-05-24
7b8295a3caa50149,翠谷玉景 2室1厅 88.08平米,石景山,2室1厅,88.08㎡,共6层,南,485万,,2024-05-19
7b8295a3caa50149,翠谷玉景 2室1厅 88.4平米,石景山,2室1厅,88.4㎡,共6层,南,494万,,2024-03-31
7b8295a3caa50149,翠谷玉景 5室2厅 214.42平米,石景山,5室2厅,214.42㎡,共6层,南,795万,,2024-03-17
7b8295a3caa50149,翠谷玉景 2室1厅 56.2平米,石景山,2室1厅,56.2㎡,共6层,东,250万,,2024-03-17
7b8295a3caa50149,翠谷玉景 1室1厅 56.47平米,石景山,1室1厅,56.47㎡,共6层,南,305万,,2024-01-14
7b8295a3caa50149,翠谷玉景 1室1厅 55.96平米,石景山,1室1厅,55.96㎡,共6层,东,320万,,2023-08-30
7b8295a3caa50149,翠谷玉景 2室1厅 97.73平米,石景山,2室1厅,97.73㎡,共6层,南,610万,,2023-05-14
7b8295a3caa50149,翠谷玉景 1室1厅 56.34平米,石景山,1室1厅,56.34㎡,共6层,南,354万,,2023-04-17
7b8295a3caa50149,翠谷玉景 2室1厅 74.65平米,石景山,2室1厅,74.65㎡,共6层,东,379万,,2023-03-19
7b8295a3caa50149,翠谷玉景 1室1厅 56.64平米,石景山,1室1厅,56.64㎡,共6层,南,325万,,2023-02-18
